status,match_pass,similarity_score,agency,budget_type,fund_type,account,appropriation_id,chapter_year,appropriation_amount,reappropriation_amount,bill_language,page_number,line_number,fiscal_year,source_file,composite_key
discontinued,,,DEPARTMENT OF ENVIRONMENTAL CONSERVATION,CAPITAL PROJECTS,Capital Projects Fund,Pure Waters Bond Fund Account - 30620,25708,2023,200000,200000,"21 For services and expenses including personal service, fringe benefits,
22 and nonpersonal service for the Excelsior Conservation Corps program
23 including suballocation to other state departments and agencies
24 (09CC2357) (25708) ... 200,000 ...................... (re. $200,000)",370,21.0,2025-26,CAP 25-26.pdf,DEPARTMENT OF ENVIRONMENTAL CONSERVATION|25708|2023|200000|PURE WATERS BOND FUND ACCOUNT - 30620
discontinued,,,DEPARTMENT OF ENVIRONMENTAL CONSERVATION,CAPITAL PROJECTS,Capital Projects Fund,Pure Waters Bond Fund Account - 30620,25708,2022,200000,200000,"37 For services and expenses including personal service, fringe benefits,
38 and nonpersonal service for the Excelsior Conservation Corps program
39 including suballocation to other state departments and agencies
40 (09CC2257) (25708) ... 200,000 ...................... (re. $200,000)",371,37.0,2025-26,CAP 25-26.pdf,DEPARTMENT OF ENVIRONMENTAL CONSERVATION|25708|2022|200000|PURE WATERS BOND FUND ACCOUNT - 30620
discontinued,,,DEPARTMENT OF ENVIRONMENTAL CONSERVATION,CAPITAL PROJECTS,Capital Projects Fund,Pure Waters Bond Fund Account - 30620,24874,2021,35000000,11000000,"33 For payment of a portion of the state's match for federal capitaliza-
34 tion grants for the water pollution control revolving fund
35 (09RF2157) (24874) ... 35,000,000 ................ (re. $11,000,000)",372,33.0,2025-26,CAP 25-26.pdf,DEPARTMENT OF ENVIRONMENTAL CONSERVATION|24874|2021|35000000|PURE WATERS BOND FUND ACCOUNT - 30620
discontinued,,,DEPARTMENT OF ENVIRONMENTAL CONSERVATION,CAPITAL PROJECTS,Capital Projects Fund,Pure Waters Bond Fund Account - 30620,25707,2021,5500000,2985000,"36 For services and expenses including personal service, fringe benefits,
37 and nonpersonal service for the water pollution control revolving
38 fund and related water quality activities including suballocation to
39 other state departments and agencies (09SR2157) (25707) ............
40 5,500,000 ......................................... (re. $2,985,000)",372,36.0,2025-26,CAP 25-26.pdf,DEPARTMENT OF ENVIRONMENTAL CONSERVATION|25707|2021|5500000|PURE WATERS BOND FUND ACCOUNT - 30620
discontinued,,,DEPARTMENT OF ENVIRONMENTAL CONSERVATION,CAPITAL PROJECTS,Capital Projects Fund,Pure Waters Bond Fund Account - 30620,25708,2021,200000,200000,"41 For services and expenses including personal service, fringe benefits,
42 and nonpersonal service for the Excelsior Conservation Corps program
43 including suballocation to other state departments and agencies
44 (09CC2157) (25708) ... 200,000 ...................... (re. $200,000)",372,41.0,2025-26,CAP 25-26.pdf,DEPARTMENT OF ENVIRONMENTAL CONSERVATION|25708|2021|200000|PURE WATERS BOND FUND ACCOUNT - 30620
discontinued,,,DEPARTMENT OF ENVIRONMENTAL CONSERVATION,CAPITAL PROJECTS,Capital Projects Fund,Pure Waters Bond Fund Account - 30620,25707,2020,5500000,2958000,"36 For services and expenses including personal service, fringe benefits,
37 and nonpersonal service for the water pollution control revolving
38 fund and related water quality activities including suballocation to
39 other state departments and agencies (09SR2057) (25707) ............
40 5,500,000 ......................................... (re. $2,958,000)",373,36.0,2025-26,CAP 25-26.pdf,DEPARTMENT OF ENVIRONMENTAL CONSERVATION|25707|2020|5500000|PURE WATERS BOND FUND ACCOUNT - 30620
discontinued,,,DEPARTMENT OF ENVIRONMENTAL CONSERVATION,CAPITAL PROJECTS,Capital Projects Fund,Pure Waters Bond Fund Account - 30620,24874,2019,35000000,4813000,"36 For payment of a portion of the state's match for federal capitaliza-
37 tion grants for the water pollution control revolving fund
38 (09RF1957) (24874) ... 35,000,000 ................. (re. $4,813,000)",374,36.0,2025-26,CAP 25-26.pdf,DEPARTMENT OF ENVIRONMENTAL CONSERVATION|24874|2019|35000000|PURE WATERS BOND FUND ACCOUNT - 30620
discontinued,,,DEPARTMENT OF ENVIRONMENTAL CONSERVATION,CAPITAL PROJECTS,Capital Projects Fund,Pure Waters Bond Fund Account - 30620,25707,2019,5500000,2742000,"39 For services and expenses including personal service, fringe benefits,
40 and nonpersonal service for the water pollution control revolving
41 fund and related water quality activities including suballocation to
42 other state departments and agencies (09SR1957) (25707) ............
43 5,500,000 ......................................... (re. $2,742,000)",374,39.0,2025-26,CAP 25-26.pdf,DEPARTMENT OF ENVIRONMENTAL CONSERVATION|25707|2019|5500000|PURE WATERS BOND FUND ACCOUNT - 30620
discontinued,,,DEPARTMENT OF ENVIRONMENTAL CONSERVATION,CAPITAL PROJECTS,Capital Projects Fund,Pure Waters Bond Fund Account - 30620,25707,2018,5500000,775000,"35 For services and expenses including personal service, fringe benefits,
36 and nonpersonal service for the water pollution control revolving
37 fund and related water quality activities including suballocation to
38 other state departments and agencies (09SR1857) (25707) ............
39 5,500,000 ........................................... (re. $775,000)",375,35.0,2025-26,CAP 25-26.pdf,DEPARTMENT OF ENVIRONMENTAL CONSERVATION|25707|2018|5500000|PURE WATERS BOND FUND ACCOUNT - 30620
discontinued,,,DEPARTMENT OF ENVIRONMENTAL CONSERVATION,CAPITAL PROJECTS,Capital Projects Fund,SRF Capitalization Grants Account - 31359,25888,2000,5000000,176000,"45 Project Schedule
46 PROJECT AMOUNT
47 --------------------------------------------
48 (thousands of dollars)
49 Hudson River water quality
AB
382 12554-09-5
DEPARTMENT OF ENVIRONMENTAL CONSERVATION
CAPITAL PROJECTS - REAPPROPRIATIONS 2025-26
1 improvement projects ............... 2,000
2 Long Island Sound water quali-
3 ty improvement projects ........... 30,000
4 Lake Champlain water quality
5 improvement projects ............... 1,000
6 Onondaga Lake water quality
7 improvement projects .............. 15,000
8 New York Harbor water quality
9 improvement projects ............... 2,000
10 Finger Lakes water quality
11 improvement projects ............... 3,500
12 Peconic and South Shore Estu-
13 ary water quality improve-
14 ment projects ...................... 2,000
15 State facility projects .............. 2,500
16 Municipal wastewater treatment
17 improvement projects and
18 municipal flood control
19 projects ........................... 2,000
20 Dam safety projects .................. 2,000
21 Open space land conservation
22 projects .......................... 30,000
23 State parks projects ................. 4,500
24 Municipal parks projects and
25 historic preservation and
26 heritage area projects ............. 8,000
27 --------------
28 Total ............................ 104,500
29 ==============
30 For state assistance payments for the state share of the costs of
31 clean water projects in accordance with the provisions of title 3 of
32 article 56 of the environmental conservation law for project costs,
33 including costs incidental and appurtenant thereto and for payment
34 of reimbursements to the clean water/clean air implementation fund
35 for services and expenses of state departments and agencies, includ-
36 ing fringe benefits, hereinafter referred to as ""Clean Water Project
37 Disbursements"".
38 The moneys appropriated herein may be suballocated to all state
39 departments and agencies. Further, moneys herein appropriated may be
40 suballocated only to public authorities and public benefit corpo-
41 rations specifically authorized by paragraph (1) of subdivision 1 of
42 section 56-0303 of the environmental conservation law to enter into
43 contracts for state assistance payments for the state share of costs
44 for clean water projects, provided however, that moneys herein
45 appropriated pursuant to paragraph (i) of subdivision 1 of section
46 56-0303 of the environmental conservation law for state facility
47 projects may be suballocated to any public authority or public bene-
48 fit corporation.
49 Notwithstanding the provisions of any general or special law, the
50 moneys hereby appropriated shall be available for clean water quali-
51 ty projects in accordance with title 3 of article 56 of the environ-
AB
383 12554-09-5
DEPARTMENT OF ENVIRONMENTAL CONSERVATION
CAPITAL PROJECTS - REAPPROPRIATIONS 2025-26
1 mental conservation law upon the issuance of a certificate of
2 approval of availability by the director of the division of the
3 budget. The state comptroller shall at the commencement of each
4 month certify to the director of the division of the budget, the
5 commissioner of environmental conservation, the chairman of the
6 senate finance committee, and the chairman of the assembly ways and
7 means committee the amounts disbursed from this appropriation for
8 ""Clean Water Project Disbursements"" for the month preceding such
9 certification (09B20057) (25888) ... 5,000,000 ...... (re. $176,000)",383,45.0,2025-26,CAP 25-26.pdf,DEPARTMENT OF ENVIRONMENTAL CONSERVATION|25888|2000|5000000|SRF CAPITALIZATION GRANTS ACCOUNT - 31359
discontinued,,,DEPARTMENT OF FAMILY ASSISTANCE,CAPITAL PROJECTS,Capital Projects Fund,OCF Improvement Projects Account - 31701,81088,2012,7000000,3573000,"3 By chapter 54, section 1, of the laws of 2012:
4 For payment of design and construction management account of the
5 centralized services fund of the New York state office of general
6 services for the purpose of preparation and review of plans, spec-
7 ifications, estimates, services, construction management and super-
8 vision, inspection studies, appraisals, surveys, testing and envi-
9 ronmental impact statements and for the cost of consultant design
10 service (25GS1230) (81088) ... 7,000,000 .......... (re. $3,573,000)",397,3.0,2025-26,CAP 25-26.pdf,DEPARTMENT OF FAMILY ASSISTANCE|81088|2012|7000000|OCF IMPROVEMENT PROJECTS ACCOUNT - 31701
discontinued,,,DEPARTMENT OF FAMILY ASSISTANCE,CAPITAL PROJECTS,Capital Projects Fund,OCF Improvement Projects Account - 31701,81107,2021,5754000,1262000,"36 By chapter 54, section 1, of the laws of 2021:
37 For the maintenance and operation of various facilities and systems
38 including personal services, fringe benefits and indirect costs.
39 Notwithstanding any other law to the contrary, all or a portion of the
40 funds appropriated herein may be suballocated or transferred to any
41 department, agency, or public authority (25FM21MO) (81107) .........
42 5,754,000 ......................................... (re. $1,262,000)",397,36.0,2025-26,CAP 25-26.pdf,DEPARTMENT OF FAMILY ASSISTANCE|81107|2021|5754000|OCF IMPROVEMENT PROJECTS ACCOUNT - 31701
discontinued,,,DEPARTMENT OF FAMILY ASSISTANCE,CAPITAL PROJECTS,Capital Projects Fund,OCF Improvement Projects Account - 31701,14041,2021,874000,110000,"29 By chapter 54, section 1, of the laws of 2021:
30 For the preparation and review of plans, specifications, estimates,
31 studies, inspections, appraisals and surveys, and payment of
32 personal service and nonpersonal service, including fringe benefits
33 and indirect costs related to the administration and security of
34 capital projects provided by the office of children and family
35 services for new and reappropriated projects (25AD2150) (14041) ....
36 874,000 ............................................. (re. $110,000)",398,29.0,2025-26,CAP 25-26.pdf,DEPARTMENT OF FAMILY ASSISTANCE|14041|2021|874000|OCF IMPROVEMENT PROJECTS ACCOUNT - 31701
discontinued,,,DEPARTMENT OF FAMILY ASSISTANCE,CAPITAL PROJECTS,Capital Projects Fund,OCF Improvement Projects Account - 31701,14021,2012,1725000,423000,"11 By chapter 54, section 1, of the laws of 2012, as amended by chapter 54,
12 section 1, of the laws of 2013:
13 For alterations and improvements to youth facilities, including the
14 preparation of designs, plans, specifications, and estimates for the
15 preservation of existing facilities and programs, including liabil-
16 ities incurred prior to April 1, 2012 (25GM1203) (14021) ...........
17 1,725,000 ........................................... (re. $423,000)",401,11.0,2025-26,CAP 25-26.pdf,DEPARTMENT OF FAMILY ASSISTANCE|14021|2012|1725000|OCF IMPROVEMENT PROJECTS ACCOUNT - 31701
discontinued,,,DEPARTMENT OF FAMILY ASSISTANCE,CAPITAL PROJECTS,Capital Projects Fund,OCF Improvement Projects Account - 31701,14043,2012,5000000,2874000,"25 By chapter 54, section 1, of the laws of 2012, as amended by chapter 54,
26 section 1, of the laws of 2013:
27 For payment of the cost of construction, reconstruction and improve-
28 ments, including the preparation of designs, plans, specifications
29 and estimates for environmental protection or improvements at vari-
30 ous youth facilities, including liabilities incurred prior to April
31 1, 2012 (25EN1206) (14043) ... 5,000,000 .......... (re. $2,874,000)",403,25.0,2025-26,CAP 25-26.pdf,DEPARTMENT OF FAMILY ASSISTANCE|14043|2012|5000000|OCF IMPROVEMENT PROJECTS ACCOUNT - 31701
discontinued,,,DEPARTMENT OF FAMILY ASSISTANCE,CAPITAL PROJECTS,Capital Projects Fund,OCF Improvement Projects Account - 31701,14042,2012,6000000,383000,"25 By chapter 54, section 1, of the laws of 2012, as amended by chapter 54,
26 section 1, of the laws of 2013:
27 For payment of the cost of construction, reconstruction and improve-
28 ments, including the preparation of designs, plans, specifications
29 and estimates, for health and safety improvements to existing youth
30 facilities and programs, including liabilities incurred prior to
31 April 1, 2012 (25011201) (14042) ... 6,000,000 ...... (re. $383,000)",405,25.0,2025-26,CAP 25-26.pdf,DEPARTMENT OF FAMILY ASSISTANCE|14042|2012|6000000|OCF IMPROVEMENT PROJECTS ACCOUNT - 31701
discontinued,,,DEPARTMENT OF FAMILY ASSISTANCE,CAPITAL PROJECTS,Capital Projects Fund,OCF Improvement Projects Account - 31701,14023,2012,7000000,481000,"24 By chapter 54, section 1, of the laws of 2012, as amended by chapter 54,
25 section 1, of the laws of 2013:
26 For payment of the cost of construction, reconstruction and improve-
27 ments, including the preparation of designs, plans, specifications,
28 and estimates for the preservation of existing facilities and
29 programs, including liabilities incurred prior to April 1, 2012
30 (25031203) (14023) ... 7,000,000 .................... (re. $481,000)",407,24.0,2025-26,CAP 25-26.pdf,DEPARTMENT OF FAMILY ASSISTANCE|14023|2012|7000000|OCF IMPROVEMENT PROJECTS ACCOUNT - 31701
discontinued,,,DEPARTMENT OF FAMILY ASSISTANCE,CAPITAL PROJECTS,Capital Projects Fund,OCF Improvement Projects Account - 31701,14051,2012,10000000,131000,"33 By chapter 54, section 1, of the laws of 2012, as amended by chapter 54,
34 section 1, of the laws of 2013:
35 For payment of the cost of construction, reconstruction, security and
36 other improvements, including the preparation of designs, plans,
37 specifications and estimates related to improvements or changes to
38 existing facilities or programs, including liabilities incurred
39 prior to April 1, 2012 (25081208) (14051) ..........................
40 10,000,000 .......................................... (re. $131,000)",410,33.0,2025-26,CAP 25-26.pdf,DEPARTMENT OF FAMILY ASSISTANCE|14051|2012|10000000|OCF IMPROVEMENT PROJECTS ACCOUNT - 31701
discontinued,,,DEPARTMENT OF FAMILY ASSISTANCE,CAPITAL PROJECTS,Capital Projects Fund,Department of Social Services Account - 31853,52357,2022,5000000,5000000,"11 For the development of permanent, emergency and transitional housing
12 for veterans in accordance with article 2-A of the social services
13 law including the payment of liabilities prior to April 1, 2022;
14 provided, however, that if an insufficient number of viable
15 proposals for veterans are received, the balance of funding can be
16 used for the development of permanent, emergency and transitional
17 housing for other priority need populations as determined by the
18 commissioner of the office of temporary and disability assistance
19 and approved by the director of the budget. Notwithstanding any
20 inconsistent provision of law, up to two percent of the appropri-
21 ation for any fiscal year may be used to pay for technical assist-
22 ance in support of project development and operation, support
23 services development, architecture and engineering, legal services
24 and financial services and may be provided by individuals and not-
25 for-profit or business corporations (27VT22G5) (52357) .............
26 5,000,000 ......................................... (re. $5,000,000)",418,11.0,2025-26,CAP 25-26.pdf,DEPARTMENT OF FAMILY ASSISTANCE|52357|2022|5000000|DEPARTMENT OF SOCIAL SERVICES ACCOUNT - 31853
discontinued,,,DEPARTMENT OF FAMILY ASSISTANCE,CAPITAL PROJECTS,Capital Projects Fund,Department of Social Services Account - 31853,52220,2021,116000000,64472000,"27 By chapter 54, section 1, of the laws of 2021:
28 For services and expenses, including the payments on contracts
29 executed prior to April 1, 2021, related to implementing the
30 provisions of the homeless housing and assistance program in accord-
31 ance with title 1 of article 2-A of the social services law, includ-
32 ing costs incurred through individual or joint contracts with any
33 entity where such contract will result in expedited homeless project
34 development, and including, without deposit to the homeless housing
35 and assistance account, payments to any entity for technical assist-
36 ance required to approve contracts.
37 Up to $1,000,000 of the amount appropriated herein may be used for
38 purposes of necessary health and safety improvements to existing
39 emergency shelters located in local social services districts with a
40 population of less than five million. Notwithstanding any inconsist-
41 ent provisions of law, such funds shall be disbursed pursuant to
42 contracts made in accordance with the terms and conditions estab-
43 lished by the homeless housing and assistance corporation.
44 Notwithstanding any inconsistent provision of law, up to two percent
45 of the appropriation for any fiscal year may be used to pay for
46 technical assistance in support of project development and opera-
47 tion, support services development, architecture and engineering,
48 legal services and financial services and may be provided by indi-
49 viduals and not-for-profit or business corporations. No funds shall
50 be expended from this appropriation until the director of the budget
AB
419 12554-09-5
DEPARTMENT OF FAMILY ASSISTANCE
OFFICE OF TEMPORARY AND DISABILITY ASSISTANCE
CAPITAL PROJECTS - REAPPROPRIATIONS 2025-26
1 has approved a financial plan submitted by the office of temporary
2 and disability assistance on behalf of the homeless housing and
3 assistance program in such detail as required by the budget director
4 (270321G5) (52220) ... 116,000,000 ............... (re. $64,472,000)",419,27.0,2025-26,CAP 25-26.pdf,DEPARTMENT OF FAMILY ASSISTANCE|52220|2021|116000000|DEPARTMENT OF SOCIAL SERVICES ACCOUNT - 31853
discontinued,,,DEPARTMENT OF FAMILY ASSISTANCE,CAPITAL PROJECTS,Capital Projects Fund,Department of Social Services Account - 31853,52357,2021,5000000,5000000,"21 For the development of permanent, emergency and transitional housing
22 for veterans in accordance with article 2-A of the social services
23 law including the payment of liabilities prior to April 1, 2021;
24 provided, however, that if an insufficient number of viable
25 proposals for veterans are received, the balance of funding can be
26 used for the development of permanent, emergency and transitional
27 housing for other priority need populations as determined by the
28 commissioner of the office of temporary and disability assistance
29 and approved by the director of the budget. Notwithstanding any
30 inconsistent provision of law, up to two percent of the appropri-
31 ation for any fiscal year may be used to pay for technical assist-
32 ance in support of project development and operation, support
33 services development, architecture and engineering, legal services
34 and financial services and may be provided by individuals and not-
35 for-profit or business corporations (27VT21G5) (52357) .............
36 5,000,000 ......................................... (re. $5,000,000)",419,21.0,2025-26,CAP 25-26.pdf,DEPARTMENT OF FAMILY ASSISTANCE|52357|2021|5000000|DEPARTMENT OF SOCIAL SERVICES ACCOUNT - 31853
discontinued,,,DEPARTMENT OF FAMILY ASSISTANCE,CAPITAL PROJECTS,Capital Projects Fund,Department of Social Services Account - 31853,52309,2020,5000000,5000000,"37 By chapter 54, section 1, of the laws of 2020:
38 For the development of permanent, emergency and transitional housing
39 for persons living with HIV or AIDS in accordance with article 2-A
40 of the social services law including the payment of liabilities
41 prior to April 1, 2020; provided, however, that if an insufficient
42 number of viable proposals for persons living with HIV or AIDS are
43 received, the balance of funding can be used for the development of
44 permanent, emergency and transitional housing for other priority
45 need populations as determined by the commissioner of the office of
46 temporary and disability assistance and approved by the director of
47 the budget. Notwithstanding any inconsistent provision of law, up to
48 two percent of the appropriation for any fiscal year may be used to
49 pay for technical assistance in support of project development and
50 operation, support services development, architecture and engineer-
AB
420 12554-09-5
DEPARTMENT OF FAMILY ASSISTANCE
OFFICE OF TEMPORARY AND DISABILITY ASSISTANCE
CAPITAL PROJECTS - REAPPROPRIATIONS 2025-26
1 ing, legal services and financial services and may be provided by
2 individuals and not-for-profit or business corporations (270820G5)
3 (52309) ... 5,000,000 ............................. (re. $5,000,000)",420,37.0,2025-26,CAP 25-26.pdf,DEPARTMENT OF FAMILY ASSISTANCE|52309|2020|5000000|DEPARTMENT OF SOCIAL SERVICES ACCOUNT - 31853
discontinued,,,OFFICE OF GENERAL SERVICES,CAPITAL PROJECTS,Capital Projects Fund,Department of Social Services Account - 31853,81088,2022,15000000,4946000,"35 By chapter 54, section 1, of the laws of 2022:
36 For payment to the design and construction management account of the
37 centralized services fund of the New York state office of general
38 services for the purpose of preparation and review of plans, spec-
39 ifications, estimates, services, construction management and super-
40 vision, inspection, studies, appraisals, surveys, testing and envi-
41 ronmental impact statements, value engineering, life cycle costing,
42 or, for the costs of consultant services to perform said purposes to
43 be used for the rehabilitation, erection, construction, recon-
44 struction, alteration, or improvement of new or existing facilities
45 or programs, including the payment of liabilities incurred prior to
46 April 1, 2022, providing that moneys hereby appropriated shall be
47 available to the office net of disallowances, refunds, rebates,
AB
427 12554-09-5
OFFICE OF GENERAL SERVICES
CAPITAL PROJECTS - REAPPROPRIATIONS 2025-26
1 reimbursements, and credits (05062230) (81088) .....................
2 15,000,000 ........................................ (re. $4,946,000)",427,35.0,2025-26,CAP 25-26.pdf,OFFICE OF GENERAL SERVICES|81088|2022|15000000|DEPARTMENT OF SOCIAL SERVICES ACCOUNT - 31853
discontinued,,,OFFICE OF GENERAL SERVICES,CAPITAL PROJECTS,Capital Projects Fund,Department of Social Services Account - 31853,81028,2020,4000000,1192000,"38 By chapter 54, section 1, of the laws of 2020:
39 For payment of the cost of demolition, alterations and improvements
40 for health and safety to existing facilities, including the payment
41 of liabilities incurred prior to April 1, 2020 (05072001) (81028)
42 ... 4,000,000 ..................................... (re. $1,192,000)",431,38.0,2025-26,CAP 25-26.pdf,OFFICE OF GENERAL SERVICES|81028|2020|4000000|DEPARTMENT OF SOCIAL SERVICES ACCOUNT - 31853
discontinued,,,OFFICE OF GENERAL SERVICES,CAPITAL PROJECTS,Capital Projects Fund,Department of Social Services Account - 31853,81028,2019,7800000,1691000,"43 By chapter 54, section 1, of the laws of 2019:
AB
432 12554-09-5
OFFICE OF GENERAL SERVICES
CAPITAL PROJECTS - REAPPROPRIATIONS 2025-26
1 For payment of the cost of demolition, alterations and improvements
2 for health and safety to existing facilities, including the payment
3 of liabilities incurred prior to April 1, 2019 (05071901) (81028)
4 ... 7,800,000 ..................................... (re. $1,691,000)",432,43.0,2025-26,CAP 25-26.pdf,OFFICE OF GENERAL SERVICES|81028|2019|7800000|DEPARTMENT OF SOCIAL SERVICES ACCOUNT - 31853
discontinued,,,OFFICE OF GENERAL SERVICES,CAPITAL PROJECTS,Capital Projects Fund,Department of Social Services Account - 31853,81028,2018,12400000,1419000,"5 By chapter 54, section 1, of the laws of 2018:
6 For payment of the cost of demolition, alterations and improvements
7 for health and safety to existing facilities, including the payment
8 of liabilities incurred prior to April 1, 2018 (05071801) (81028)
9 ... 12,400,000 .................................... (re. $1,419,000)",432,5.0,2025-26,CAP 25-26.pdf,OFFICE OF GENERAL SERVICES|81028|2018|12400000|DEPARTMENT OF SOCIAL SERVICES ACCOUNT - 31853
discontinued,,,OFFICE OF GENERAL SERVICES,CAPITAL PROJECTS,Capital Projects Fund,Department of Social Services Account - 31853,26217,2017,32600000,8364000,"28 For payment of the costs of alterations, improvements and rehabili-
29 tation for the preservation of various facilities throughout the
30 state, including the payment of liabilities incurred prior to April
31 1, 2017 (05NR1703) (26217) ... 32,600,000 ......... (re. $8,364,000)",436,28.0,2025-26,CAP 25-26.pdf,OFFICE OF GENERAL SERVICES|26217|2017|32600000|DEPARTMENT OF SOCIAL SERVICES ACCOUNT - 31853
discontinued,,,OFFICE OF GENERAL SERVICES,CAPITAL PROJECTS,Capital Projects Fund,Department of Social Services Account - 31853,26217,2016,14000000,2800000,"42 For payment of the costs of alterations, improvements and rehabili-
43 tation for the preservation of various facilities throughout the
44 state, including the payment of liabilities incurred prior to April
45 1, 2016 (05NR1603) (26217) ... 14,000,000 ......... (re. $2,800,000)",436,42.0,2025-26,CAP 25-26.pdf,OFFICE OF GENERAL SERVICES|26217|2016|14000000|DEPARTMENT OF SOCIAL SERVICES ACCOUNT - 31853
discontinued,,,OFFICE OF GENERAL SERVICES,CAPITAL PROJECTS,Capital Projects Fund,Department of Social Services Account - 31853,26224,2023,35600000,6920000,"43 By chapter 54, section 1, of the laws of 2023:
44 For preventive maintenance on state facilities including personal
45 services, nonpersonal services, fringe benefits and the contractual
46 services provided by private firms, including the payment of liabil-
47 ities incurred prior to April 1, 2023 (050923PM) (26224) ...........
48 35,600,000 ........................................ (re. $6,920,000)",438,43.0,2025-26,CAP 25-26.pdf,OFFICE OF GENERAL SERVICES|26224|2023|35600000|DEPARTMENT OF SOCIAL SERVICES ACCOUNT - 31853
discontinued,,,OFFICE OF GENERAL SERVICES,CAPITAL PROJECTS,Capital Projects Fund,Department of Social Services Account - 31853,26224,2022,26280000,3426000,"1 By chapter 54, section 1, of the laws of 2022:
2 For preventive maintenance on state facilities including personal
3 services, nonpersonal services, fringe benefits and the contractual
4 services provided by private firms, including the payment of liabil-
5 ities incurred prior to April 1, 2022 (050922PM) (26224) ...........
6 26,280,000 ........................................ (re. $3,426,000)",439,1.0,2025-26,CAP 25-26.pdf,OFFICE OF GENERAL SERVICES|26224|2022|26280000|DEPARTMENT OF SOCIAL SERVICES ACCOUNT - 31853
discontinued,,,DEPARTMENT OF HEALTH,CAPITAL PROJECTS,Capital Projects Fund,Department of Social Services Account - 31853,26624,2025,10000000,0,"440 12554-09-5 DEPARTMENT OF HEALTH CAPITAL PROJECTS 2025-26 1 For the comprehensive construction programs, purposes and 2 projects as herein specified in accordance with the 3 following: 4 APPROPRIATIONS REAPPROPRIATIONS 5 Capital Projects Funds - Other ..... 1,238,170,000 5,419,896,000 6 Capital Projects Funds - Federal ... 322,500,000 1,082,874,000 7 ---------------- ---------------- 8 All Funds ........................ 1,560,670,000 6,502,770,000 9 ================ ================ 10 ALL PAYERS CLAIMS DATABASE (CCP) ............................ 10,000,000 11 -------------- 12 Capital Projects Funds - Other 13 Capital Projects Fund - 30000 14 Program Improvement/Change Purpose 15 For grants, services and expenses related to 16 the establishment, support, and adminis- 17 tration of an all payers claim database, 18 including but not limited to technology, 19 equipment, software, personal service, 20 fringe benefits, and indirect costs. For 21 purposes of the program, all such activ- 22 ities are deemed to constitute a capital 23 expenditure. No expenditures related to 24 this appropriation shall be made without a 25 plan, prepared by the commissioner of 26 health and approved by the director of the 27 budget, detailing sufficient resources are 28 available to support such expenditures 29 (12AP2508) (26624) .......................... 10,000,000",440,29.0,2025-26,CAP 25-26.pdf,DEPARTMENT OF HEALTH|26624|2025|10000000|DEPARTMENT OF SOCIAL SERVICES ACCOUNT - 31853
discontinued,,,DEPARTMENT OF HEALTH,CAPITAL PROJECTS,Capital Projects Fund,Health Care IT Capital Account - 32216,81107,2025,9000000,0,"441 12554-09-5 DEPARTMENT OF HEALTH CAPITAL PROJECTS 2025-26 1 defined in section 159 of the social 2 services law, and used to support capital 3 improvement projects that will enhance the 4 physical environment of the facility and 5 promote a higher quality of life for resi- 6 dents, in accordance with a plan approved 7 by the residents' council, the department, 8 and the director of the budget, provided 9 however that such expenditures shall not 10 be used to supplant the obligations of 11 facility operator to provide a safe 12 comfortable living environment for resi- 13 dents in a good state of repair and sani- 14 tation. The department, subject to the 15 approval of the director of the division 16 of budget, shall develop an allocation 17 methodology taking into account financial 18 status of the facility, resident needs, 19 and the population of residents who 20 receive supplemental security income, 21 state supplemental payments, Medicaid 22 (with respect to residents in an assisted 23 living program), or safety net assistance. 24 Such allocation shall serve as the basis 25 of distribution to eligible facilities 26 (12EQ25MO) ................................... 3,266,000 27 For the maintenance and operation of various 28 facilities and systems including personal 29 services, fringe benefits, and indirect 30 costs. Notwithstanding any other law to 31 the contrary, all or a portion of the 32 funds appropriated herein may be suballo- 33 cated or transferred to any department, 34 agency, or public authority (12FM25MO) 35 (81107) ...................................... 9,000,000",441,35.0,2025-26,CAP 25-26.pdf,DEPARTMENT OF HEALTH|81107|2025|9000000|HEALTH CARE IT CAPITAL ACCOUNT - 32216
discontinued,,,DEPARTMENT OF HEALTH,CAPITAL PROJECTS,Capital Projects Fund,Health Care IT Capital Account - 32216,26665,2025,51304000,0,"24 The sum of $51,304,000 is hereby appropri- 25 ated to support capital expenses of the 26 Roswell Park cancer institute corporation. 27 Notwithstanding any law to the contrary, all 28 or a portion of funds appropriated herein 29 may be transferred to the Roswell Park 30 cancer institute corporation, subject to a 31 plan developed by Roswell Park cancer 32 institute corporation, submitted to the 33 department of health, and approved by the 34 director of the budget (12RP2503) (26665) ... 51,304,000",443,34.0,2025-26,CAP 25-26.pdf,DEPARTMENT OF HEALTH|26665|2025|51304000|HEALTH CARE IT CAPITAL ACCOUNT - 32216
